pdb_id,pdb_id_2,chain_1_elements,chain_2_elements,chain_2.1,total_chains,chain_1_id,chain_2_id,chain_1,chain_2,chain_1_protein_name,chain_2_protein_name,chain_1_organism,chain_2_organism,chain_1_aa_len,chain_2_aa_len,percent_of_simmilariry,protein_pair_type,chain_1.1
4CQM,4CQM_2_3,"C,K,O,J,F,B,N,G",D,3,"C,K,O,J,F,B,N,G,D",4CQM_2,4CQM_3,2,3,CARBONYL REDUCTASE FAMILY MEMBER 4,ESTRADIOL 17-BETA-DEHYDROGENASE 8,HOMO SAPIENS (9606),HOMO SAPIENS (9606),244,261,29.8200514138817,heteromeric proteins,2
3D3W,3D3W_1_2,A,B,2,"A,B",3D3W_1,3D3W_2,1,2,L-xylulose reductase,L-xylulose reductase,Homo sapiens (9606),Homo sapiens (9606),244,244,100,homomeric proteins,1
1BD2,1BD2_5_1,E,A,1,"E,A",1BD2_5,1BD2_1,5,1,T CELL RECEPTOR BETA,HLA-A 0201,Homo sapiens (9606),Homo sapiens (9606),244,275,21.5456674473068,heteromeric proteins,5
5KSA,5KSA_4_2,D,B,2,"D,B",5KSA_4,5KSA_2,4,2,Bel602 beta TRBV9*01,"HLA class II histocompatibility antigen, DQ beta 1 chain",Homo sapiens (9606),Triticum aestivum (4565),243,225,22.8346456692913,heteromeric proteins,4
5FIS,5FIS_1_2,A,B,2,"A,B",5FIS_1,5FIS_2,1,2,EXD1,EXD1,BOMBYX MORI (7091),BOMBYX MORI (7091),243,243,99.1803278688525,homomeric proteins,1
7N2R,7N2R_2_3,"F,B","A,C",3,"F,B,A,C",7N2R_2,7N2R_3,2,3,AS4.3 T cell receptor beta chain,Human leukocyte antigen (HLA) B27,Homo sapiens (9606),Homo sapiens (9606),242,278,22.0657276995305,heteromeric proteins,2
7DNA,7DNA_1_2,"K,D,F,B,A","F,I,D",2,"K,D,F,B,A,F,I,D",7DNA_1,7DNA_2,1,2,Green-to-red photoconvertible GFP-like protein,Green-to-red photoconvertible GFP-like protein,Aequorea victoria (6100),Aequorea victoria (6100),242,242,100,homomeric proteins,1
7DDX,7DDX_2_1,B,A,1,"B,A",7DDX_2,7DDX_1,2,1,Eukaryotic initiation factor 4A-I,KN motif and ankyrin repeat domains 1,Mus musculus (10090),Mus musculus (10090),242,257,23.2098765432099,heteromeric proteins,2
5Y9W,5Y9W_1_2,"A,B,C","B,C",2,"A,B,C,B,C",5Y9W_1,5Y9W_2,1,2,Pollen receptor-like kinase 6,Protein LURE 1.2,Arabidopsis thaliana (3702),Arabidopsis thaliana (3702),242,71,13.8181818181818,heteromeric proteins,1
4EJS,4EJS_2_3,B,C,3,"B,C",4EJS_2,4EJS_3,2,3,Elongator complex protein 5,Elongator complex protein 6,Saccharomyces cerevisiae (559292),Saccharomyces cerevisiae (559292),242,277,24.7596153846154,heteromeric proteins,2
3FC6,3FC6_1_2,"A,C","B,D",2,"A,C,B,D",3FC6_1,3FC6_2,1,2,Retinoic acid receptor RXR-alpha,Nr1h3 protein,Homo sapiens (9606),Mus musculus (10090),242,266,24.5098039215686,heteromeric proteins,1
2O98,2O98_1_2,"A,B","Q,P",2,"A,B,Q,P",2O98_1,2O98_2,1,2,14-3-3-like protein C,Plasma membrane H+ ATPase,Nicotiana tabacum (4097),Nicotiana plumbaginifolia (4092),242,52,15.2941176470588,heteromeric proteins,1
1OW3,1OW3_1_2,A,B,2,"A,B",1OW3_1,1OW3_2,1,2,Rho-GTPase-activating protein 1,Transforming protein RhoA,Homo sapiens (9606),Homo sapiens (9606),242,193,20.8333333333333,heteromeric proteins,1
5Y27,5Y27_1_2,A,B,2,"A,B",5Y27_1,5Y27_2,1,2,DNA polymerase epsilon subunit D,Putative transcription factor C16C4.22,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (284812),Schizosaccharomyces pombe (284812),241,92,19.3548387096774,heteromeric proteins,1
5D3E,5D3E_1_2,"J,F,I,B,E,A,G","C,K,F,I,G",2,"J,F,I,B,E,A,G,C,K,F,I,G",5D3E_1,5D3E_2,1,2,14-3-3 protein gamma,Cystic fibrosis transmembrane conductance regulator,Homo sapiens (9606),Homo sapiens (9606),241,40,11.9521912350598,heteromeric proteins,1
1YVB,1YVB_1_2,A,I,2,"A,I",1YVB_1,1YVB_2,1,2,falcipain 2,Cystatin,Plasmodium falciparum (36329),Gallus gallus (9031),241,111,19.3220338983051,heteromeric proteins,1
1HCG,1HCG_1_2,A,B,2,"A,B",1HCG_1,1HCG_2,1,2,BLOOD COAGULATION FACTOR XA,BLOOD COAGULATION FACTOR XA,Homo sapiens (9606),Homo sapiens (9606),241,51,14.0625,homomeric proteins,1
1CE7,1CE7_1_2,A,B,2,"A,B",1CE7_1,1CE7_2,1,2,PROTEIN (RIBOSOME-INACTIVATING PROTEIN TYPE II),PROTEIN (RIBOSOME-INACTIVATING PROTEIN TYPE II),Viscum album (3972),Viscum album (3972),241,255,22.4691358024691,homomeric proteins,1
7US1,7US1_1_2,A,"B,C",2,"A,B,C",7US1_1,7US1_2,1,2,E3 ubiquitin-protein ligase parkin,Ubiquitin-G76 deletion,Rattus norvegicus (10116),Homo sapiens (9606),240,74,15.8671586715867,heteromeric proteins,1
7SG0,7SG0_5_2,E,B,2,"E,B",7SG0_5,7SG0_2,5,2,"T-cell receptor, w316, beta chain",MHC class II HLA-DQ-beta-1,Homo sapiens (9606),Homo sapiens (9606),240,207,23.8227146814404,heteromeric proteins,5
7KYO,7KYO_1_4,B,C,4,"B,C",7KYO_1,7KYO_4,1,4,"Manganese ABC transporter, ATP-binding protein","Manganese ABC transporter, permease protein",Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) (373153),Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466) (373153),240,282,22.5352112676056,heteromeric proteins,1
6THL,6THL_1_2,A,B,2,"A,B",6THL_1,6THL_2,1,2,Rtt106p,Box C/D snoRNA protein 1,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),240,185,23.9067055393586,heteromeric proteins,1
5NMF,5NMF_5_6,"E,J",I,6,"E,J,I",5NMF_5,5NMF_6,5,6,Human T-cell receptor Beta chain,HUman T-cell receptor Alpha chain,Homo sapiens (9606),Homo sapiens (9606),240,201,24.929178470255,heteromeric proteins,5
5J11,5J11_2_3,B,C,3,"B,C",5J11_2,5J11_3,2,3,Interleukin-7 receptor subunit alpha,Cytokine receptor-like factor 2,Homo sapiens (9606),Homo sapiens (9606),240,230,21.4470284237726,heteromeric proteins,2
5H5A,5H5A_1_2,"A,C,D",B,2,"A,C,D,B",5H5A_1,5H5A_2,1,2,Mitochondrial distribution and morphology protein 12,Mitochondrial distribution and morphology protein 12,Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (284590),Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (284590),240,259,92.6640926640927,homomeric proteins,1
3PNR,3PNR_1_2,A,B,2,"A,B",3PNR_1,3PNR_2,1,2,Falcipain 2,PbICP-C,Plasmodium falciparum (5833),Plasmodium berghei (5821),240,187,21.6524216524216,heteromeric proteins,1
3M50,3M50_1_2,A,P,2,"A,P",3M50_1,3M50_2,1,2,14-3-3-like protein C,N.plumbaginifolia H+-translocating ATPase mRNA,Nicotiana tabacum (4097),Nicotiana plumbaginifolia (4092),240,31,11.522633744856,heteromeric proteins,1
3A9E,3A9E_1_2,A,B,2,"A,B",3A9E_1,3A9E_2,1,2,Retinoic acid receptor RXR-alpha,Retinoic acid receptor alpha,Mus musculus (10090),Homo sapiens (9606),240,269,24.1463414634146,heteromeric proteins,1
1FLE,1FLE_1_2,E,I,2,"E,I",1FLE_1,1FLE_2,1,2,ELASTASE,ELAFIN,Sus scrofa (9823),Homo sapiens (9606),240,57,12.9277566539924,heteromeric proteins,1
1EAI,1EAI_1_2,"A,B","C,D",2,"A,B,C,D",1EAI_1,1EAI_2,1,2,PROTEIN (ELASTASE),PROTEIN (CHYMOTRYPSIN/ELASTASE ISOINHIBITOR 1),Sus scrofa (9823),Ascaris suum (6253),240,61,13.5849056603774,heteromeric proteins,1
8WTE,8WTE_2_4,"B,G,D","F,I,D",4,"B,G,D,F,I,D",8WTE_2,8WTE_4,2,4,T-cell receptor beta chain,Beta-2-microglobulin,Mus musculus (10090),Homo sapiens (9606),239,99,19.434628975265,heteromeric proteins,2
7SAH,7SAH_1_2,A,B,2,"A,B",7SAH_1,7SAH_2,1,2,Green fluorescent protein,LaG16,Aequorea victoria (6100),Lama glama (9844),239,147,19.8757763975155,heteromeric proteins,1
4XNH,4XNH_2_3,B,C,3,"B,C",4XNH_2,4XNH_3,2,3,N-terminal acetyltransferase A complex catalytic subunit ARD1,N-terminal acetyltransferase A complex subunit NAT5,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),238,176,22.1238938053097,heteromeric proteins,2
4GK0,4GK0_1_2,"A,B","C,D",2,"A,B,C,D",4GK0_1,4GK0_2,1,2,Mitotic spindle assembly checkpoint protein MAD2B,DNA polymerase zeta catalytic subunit,Homo sapiens (9606),Homo sapiens (9606),238,52,13.28125,heteromeric proteins,1
3ZO5,3ZO5_1_2,A,B,2,"A,B",3ZO5_1,3ZO5_2,1,2,SENTRIN-SPECIFIC PROTEASE 2,SMALL UBIQUITIN-RELATED MODIFIER 2,HOMO SAPIENS (9606),HOMO SAPIENS (9606),238,89,18.0505415162455,heteromeric proteins,1
3WYF,3WYF_2_3,"E,B","F,C",3,"E,B,F,C",3WYF_2,3WYF_3,2,3,Ran-specific GTPase-activating protein 2,Exportin-1,Saccharomyces cerevisiae S288c (559292),Saccharomyces cerevisiae S288c (559292),238,1049,15.0134048257373,heteromeric proteins,2
3K1K,3K1K_1_2,"A,B","C,D",2,"A,B,C,D",3K1K_1,3K1K_2,1,2,Green Fluorescent Protein,Enhancer,Aequorea Victoria (6100),Camelus dromedarius (9838),238,123,19.9335548172757,heteromeric proteins,1
3G9A,3G9A_1_2,A,B,2,"A,B",3G9A_1,3G9A_2,1,2,Green fluorescent protein,Minimizer,Aequorea victoria (6100),Camelus dromedarius (9838),238,139,20.4472843450479,heteromeric proteins,1
2ACL,2ACL_1_2,"E,A,G,C","F,D,B,H",2,"E,A,G,C,F,D,B,H",2ACL_1,2ACL_2,1,2,Retinoic acid receptor RXR-alpha,Oxysterols receptor LXR-alpha,Homo sapiens (9606),Mus musculus (10090),238,244,24.5478036175711,heteromeric proteins,1
1XDK,1XDK_1_2,"E,A","F,B",2,"E,A,F,B",1XDK_1,1XDK_2,1,2,Retinoic acid receptor RXR-alpha,"Retinoic acid receptor, beta",Mus musculus (10090),Mus musculus (10090),238,303,23.2346241457859,heteromeric proteins,1
1FM6,1FM6_1_2,"U,A","X,B,D",2,"U,A,X,B,D",1FM6_1,1FM6_2,1,2,RETINOIC ACID RECEPTOR RXR-ALPHA,PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR GAMMA,Homo sapiens (9606),Homo sapiens (9606),238,272,24.0875912408759,heteromeric proteins,1
7LC1,7LC1_2_1,"B,D","A,C",1,"B,D,A,C",7LC1_2,7LC1_1,2,1,Target of rapamycin complex 2 subunit MAPKAP1,Isoform 2B of GTPase KRas,Homo sapiens (9606),Homo sapiens (9606),237,170,22.9607250755287,heteromeric proteins,2
6MRQ,6MRQ_1_2,A,I,2,"A,I",6MRQ_1,6MRQ_2,1,2,Cationic trypsin,inhibitor from Tityus obscurus scorpion venom (TopI1),Bos taurus (9913),Tityus (6886),237,32,10.6995884773663,heteromeric proteins,1
5ME5,5ME5_1_2,A,B,2,"A,B",5ME5_1,5ME5_2,1,2,Eukaryotic transcription initiation factor 4E,eIF4G,Cucumis melo (3656),Cucumis melo (3656),237,90,18.4782608695652,heteromeric proteins,1
4FJV,4FJV_1_2,"A,C","B,D",2,"A,C,B,D",4FJV_1,4FJV_2,1,2,Ubiquitin thioesterase OTUB2,Polyubiquitin-C,Homo sapiens (9606),Homo sapiens (9606),237,86,15.7706093189964,heteromeric proteins,1
4BNR,4BNR_1_2,"A,B","I,J",2,"A,B,I,J",4BNR_1,4BNR_2,1,2,HEPATOPANCREAS TRYPSIN,PANCREATIC TRYPSIN INHIBITOR,PONTASTACUS LEPTODACTYLUS (6717),BOS TAURUS (9913),237,100,16.2068965517241,heteromeric proteins,1
4B30,4B30_1_2,A,B,2,"A,B",4B30_1,4B30_2,1,2,KILLERRED,KILLERRED,ANTHOMEDUSAE SP. DC-2005 (328397),ANTHOMEDUSAE SP. DC-2005 (328397),237,237,100,homomeric proteins,1
8P6I,8P6I_2_3,"h,H","L,l",3,"h,H,L,l",8P6I_2,8P6I_3,2,3,139H2 HC,139H2 LC,Homo sapiens (9606),Homo sapiens (9606),236,220,25.2747252747253,heteromeric proteins,2
7MNU,7MNU_1_2,A,B,2,"A,B",7MNU_1,7MNU_2,1,2,GTP-binding nuclear protein Ran,E3 SUMO-protein ligase RanBP2,Homo sapiens (9606),Homo sapiens (9606),236,43,12.9554655870445,heteromeric proteins,1
6YR7,6YR7_1_2,"A,B","Q,C",2,"A,B,Q,C",6YR7_1,6YR7_2,1,2,14-3-3 protein sigma,Protein Mdm4,Homo sapiens (9606),Homo sapiens (9606),236,40,10.8433734939759,heteromeric proteins,1
6C9M,6C9M_2_1,"B,D","A,C",1,"B,D,A,C",6C9M_2,6C9M_1,2,1,N-alpha-acetyltransferase 10,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",Homo sapiens (9606),Homo sapiens (9606),236,866,16.2447257383966,heteromeric proteins,2
2P24,2P24_1_2,A,B,2,"A,B",2P24_1,2P24_2,1,2,"H-2 class II histocompatibility antigen, A-U alpha chain","H-2 class II histocompatibility antigen, A-U beta chain",Mus musculus (10090),Mus musculus (10090),236,259,31.6489361702128,heteromeric proteins,1
1XVP,1XVP_1_2,"A,C","B,D",2,"A,C,B,D",1XVP_1,1XVP_2,1,2,Retinoic acid receptor RXR-alpha,Orphan nuclear receptor NR1I3,Homo sapiens (9606),Homo sapiens (9606),236,246,24.8704663212435,heteromeric proteins,1
1UHL,1UHL_1_2,A,B,2,"A,B",1UHL_1,1UHL_2,1,2,Retinoic acid receptor RXR-beta,Oxysterols receptor LXR-alpha,Homo sapiens (9606),Homo sapiens (9606),236,242,23.8341968911917,heteromeric proteins,1
8HCU,8HCU_1_3,A,C,3,"A,C",8HCU_1,8HCU_3,1,3,"cDNA FLJ55590, highly similar to JmjC domain-containing histone demethylation protein 1B",BCL-6 corepressor,Homo sapiens (9606),Homo sapiens (9606),235,142,20.4472843450479,heteromeric proteins,1
8HCU,8HCU_1_2,A,B,2,"A,B",8HCU_1,8HCU_2,1,2,"cDNA FLJ55590, highly similar to JmjC domain-containing histone demethylation protein 1B",Polycomb group RING finger protein 1,Homo sapiens (9606),Homo sapiens (9606),235,105,19.2982456140351,heteromeric proteins,1
6YOS,6YOS_1_2,"A,B",C,2,"A,B,C",6YOS_1,6YOS_2,1,2,14-3-3 protein zeta/delta,"Glucocorticoid receptor,Glucocorticoid receptor",Homo sapiens (9606),Homo sapiens (9606),235,31,8.57142857142857,heteromeric proteins,1
6X5J,6X5J_1_2,A,B,2,"A,B",6X5J_1,6X5J_2,1,2,Coagulation factor IX,Coagulation factor IX,Homo sapiens (9606),Homo sapiens (9606),235,62,14.6718146718147,homomeric proteins,1
6NBW,6NBW_2_3,N,P,3,"N,P",6NBW_2,6NBW_3,2,3,N-alpha-acetyltransferase 80,Profilin-1,Homo sapiens (9606),Homo sapiens (9606),235,140,18.2965299684543,heteromeric proteins,2
5GGT,5GGT_2_3,H,L,3,"H,L",5GGT_2,5GGT_3,2,3,IgG H chain,IGK@ protein,Homo sapiens (9606),Homo sapiens (9606),235,213,28.735632183908,heteromeric proteins,2
4FJ3,4FJ3_1_2,"A,B",P,2,"A,B,P",4FJ3_1,4FJ3_2,1,2,14-3-3 protein zeta/delta,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens (9606),Homo sapiens (9606),235,36,10.1626016260163,heteromeric proteins,1
3VHT,3VHT_1_2,A,B,2,"A,B",3VHT_1,3VHT_2,1,2,Green fluorescent protein,"Green fluorescent protein,ATPase WRNIP1",Aequorea victoria (6100),Aequorea victoria (6100),235,273,86.0805860805861,heteromeric proteins,1
3VHT,3VHT_1_3,A,C,3,"A,C",3VHT_1,3VHT_3,1,3,Green fluorescent protein,Ubiquitin,Aequorea victoria (6100),Mus musculus (10090),235,76,18.7022900763359,heteromeric proteins,1
2NXX,2NXX_1_2,"C,D,B,E,A,G","H,D,F,B,E,G",2,"C,D,B,E,A,G,H,D,F,B,E,G",2NXX_1,2NXX_2,1,2,"Ultraspiracle (USP, NR2B4)","Ecdysone Receptor (EcR, NRH1)",Tribolium castaneum (7070),Tribolium castaneum (7070),235,248,24.8062015503876,heteromeric proteins,1
1PFX,1PFX_1_2,C,L,2,"C,L",1PFX_1,1PFX_2,1,2,FACTOR IXA,FACTOR IXA,Sus scrofa (9823),Sus scrofa (9823),235,146,20.952380952381,homomeric proteins,1
8FN9,8FN9_1_2,"E,A,G,C","F,D,B,H",2,"E,A,G,C,F,D,B,H",8FN9_1,8FN9_2,1,2,Tenascin-R,Receptor-type tyrosine-protein phosphatase zeta,Homo sapiens (9606),Homo sapiens (9606),234,106,20.1413427561837,heteromeric proteins,1
6S9K,6S9K_1_2,A,B,2,"A,B",6S9K_1,6S9K_2,1,2,14-3-3 protein gamma,Caspase-2,Homo sapiens (9606),Homo sapiens (9606),234,34,11.2033195020747,heteromeric proteins,1
5ZRM,5ZRM_1_2,B,"B,C",2,"B,B,C",5ZRM_1,5ZRM_2,1,2,Phosphoglycerate mutase 1,Phosphoglycerate mutase 1,Homo sapiens (9606),Homo sapiens (9606),234,234,100,homomeric proteins,1
3UNF,3UNF_8_14,"V,H","N,b",14,"V,H,N,b",3UNF_8,3UNF_14,8,14,Proteasome subunit beta type-10,Proteasome subunit beta type-9,Mus musculus (10090),Mus musculus (10090),234,199,26.2390670553936,heteromeric proteins,8
3CUQ,3CUQ_1_3,A,"C,D",3,"A,C,D",3CUQ_1,3CUQ_3,1,3,Vacuolar-sorting protein SNF8,Vacuolar protein-sorting-associated protein 25,Homo sapiens (9606),Homo sapiens (9606),234,176,21.6617210682493,heteromeric proteins,1
1GGP,1GGP_1_2,A,B,2,"A,B",1GGP_1,1GGP_2,1,2,PROTEIN (LECTIN 1 A CHAIN),PROTEIN (LECTIN 1 B CHAIN),Trichosanthes kirilowii (3677),Trichosanthes kirilowii (3677),234,254,23.8578680203046,heteromeric proteins,1
1FJS,1FJS_1_2,A,L,2,"A,L",1FJS_1,1FJS_2,1,2,COAGULATION FACTOR XA,COAGULATION FACTOR XA,Homo sapiens (9606),Homo sapiens (9606),234,52,14.859437751004,homomeric proteins,1
8HJT,8HJT_1_2,"A,B","C,D",2,"A,B,C,D",8HJT_1,8HJT_2,1,2,butyrophilin subfamily 2 member A2,Butyrophylin 3,Vicugna pacos (30538),Vicugna pacos (30538),233,198,37.6996805111821,heteromeric proteins,1
7KFK,7KFK_1_2,"A,B","E,C",2,"A,B,E,C",7KFK_1,7KFK_2,1,2,Isoform 2 of Leukocyte immunoglobulin-like receptor subfamily B member 1,Rifin,Homo sapiens (9606),Plasmodium falciparum (isolate 3D7) (36329),233,151,20.3761755485893,heteromeric proteins,1
6VW9,6VW9_1_2,A,B,2,"A,B",6VW9_1,6VW9_2,1,2,K+/Cl-Cotransporter,K+/Cl-Cotransporter,Caenorhabditis elegans (6239),Caenorhabditis elegans (6239),233,71,17.3745173745174,homomeric proteins,1
4K3J,4K3J_1_2,A,B,2,"A,B",4K3J_1,4K3J_2,1,2,Hepatocyte growth factor,Hepatocyte growth factor beta chain,Homo sapiens (9606),Homo sapiens (9606),233,534,19.0993788819876,heteromeric proteins,1
3TGJ,3TGJ_1_2,E,I,2,"E,I",3TGJ_1,3TGJ_2,1,2,TRYPSIN,BOVINE PANCREATIC TRYPSIN INHIBITOR,Rattus norvegicus (10116),Bos taurus (9913),233,65,14.6153846153846,heteromeric proteins,1
3OIQ,3OIQ_1_2,A,B,2,"A,B",3OIQ_1,3OIQ_2,1,2,Cell division control protein 13,DNA polymerase alpha catalytic subunit A,Saccharomyces cerevisiae (4932),Saccharomyces cerevisiae (4932),233,36,12.0833333333333,heteromeric proteins,1
2WD5,2WD5_1_2,A,B,2,"A,B",2WD5_1,2WD5_2,1,2,STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 1A,STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN 3,MUS MUSCULUS (10090),MUS MUSCULUS (10090),233,213,24.5810055865922,heteromeric proteins,1
1DKF,1DKF_1_2,A,B,2,"A,B",1DKF_1,1DKF_2,1,2,PROTEIN (RETINOID X RECEPTOR-ALPHA),PROTEIN (RETINOIC ACID RECEPTOR-ALPHA),Mus musculus (10090),Homo sapiens (9606),233,235,25.1336898395722,heteromeric proteins,1
6U2H,6U2H_1_2,"A,B","C,D",2,"A,B,C,D",6U2H_1,6U2H_2,1,2,14-3-3 protein zeta/delta,Serine/threonine-protein kinase B-raf,Homo sapiens (9606),Homo sapiens (9606),232,290,22.5352112676056,heteromeric proteins,1
5JO5,5JO5_1_2,"E,A,C,H","H,D,F,L,B",2,"E,A,C,H,H,D,F,L,B",5JO5_1,5JO5_2,1,2,10E8 gHV,10E8 gLV,Homo sapiens (9606),Homo sapiens (9606),232,212,28.3236994219653,heteromeric proteins,1
3C5W,3C5W_1_3,A,"P,C",3,"A,P,C",3C5W_1,3C5W_3,1,3,PP2A A subunit,PP2A-specific methylesterase PME-1,Homo sapiens (9606),Homo sapiens (9606),232,310,22.6244343891403,heteromeric proteins,1
2WDT,2WDT_1_2,"A,C","B,D",2,"A,C,B,D",2WDT_1,2WDT_2,1,2,UBIQUITIN CARBOXYL-TERMINAL HYDROLASE L3,UBIQUITIN,PLASMODIUM FALCIPARUM (5833),HOMO SAPIENS (9606),232,76,17.1102661596958,heteromeric proteins,1
2IO2,2IO2_1_3,A,C,3,"A,C",2IO2_1,2IO2_3,1,3,Sentrin-specific protease 2,Ran GTPase-activating protein 1,Homo sapiens (9606),Homo sapiens (9606),232,172,20.9580838323353,heteromeric proteins,1
2IO1,2IO1_1_2,"E,A,C","F,B,D",2,"E,A,C,F,B,D",2IO1_1,2IO1_2,1,2,Sentrin-specific protease 2,Small ubiquitin-related modifier 3 precursor,Homo sapiens (9606),Homo sapiens (9606),232,94,19.8529411764706,heteromeric proteins,1
1FXW,1FXW_1_2,A,F,2,"A,F",1FXW_1,1FXW_2,1,2,PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE IB GAMMA SUBUNIT,PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE IB BETA SUBUNIT,Bos taurus (9913),Bos taurus (9913),232,229,48.7096774193548,heteromeric proteins,1
6TYD,6TYD_1_2,"A,V","A,B",2,"A,V,A,B",6TYD_1,6TYD_2,1,2,LIM domain-binding protein 1,Single-stranded DNA-binding protein 2,Homo sapiens (9606),Homo sapiens (9606),231,95,16.4285714285714,heteromeric proteins,1
5BY8,5BY8_1_2,A,B,2,"A,B",5BY8_1,5BY8_2,1,2,Rpf2,Rrs1,Emericella nidulans FGSC A4 (227321),Emericella nidulans FGSC A4 (227321),231,85,20.6106870229008,heteromeric proteins,1
4I6N,4I6N_1_2,"A,C","B,D",2,"A,C,B,D",4I6N_1,4I6N_2,1,2,Ubiquitin carboxyl-hydrolase,Ubiquitin,Trichinella spiralis (6334),Homo sapiens (9606),231,75,16.3498098859316,heteromeric proteins,1
4CRW,4CRW_1_2,A,B,2,"A,B",4CRW_1,4CRW_2,1,2,CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 1,PROBABLE ATP-DEPENDENT RNA HELICASE DDX6,HOMO SAPIENS (9606),HOMO SAPIENS (9606),231,182,22.5519287833828,heteromeric proteins,1
2DVW,2DVW_1_2,A,B,2,"A,B",2DVW_1,2DVW_2,1,2,26S proteasome non-ATPase regulatory subunit 10,26S protease regulatory subunit 6B,Mus musculus (10090),Homo sapiens (9606),231,83,18.9393939393939,heteromeric proteins,1
8TYS,8TYS_1_2,"F,A,C,D","E,B",2,"F,A,C,D,E,B",8TYS_1,8TYS_2,1,2,Collagen alpha-1(IV) chain,"Collagen IV, chain Viking",Drosophila melanogaster (7227),Drosophila melanogaster (7227),230,230,36.9047619047619,heteromeric proteins,1
6XF1,6XF1_1_2,"A,C","B,D",2,"A,C,B,D",6XF1_1,6XF1_2,1,2,Nesprin-2,FH1/FH2 domain-containing protein 1,Homo sapiens (9606),Homo sapiens (9606),230,321,22.1729490022173,heteromeric proteins,1
3N9U,3N9U_1_2,"A,B","I,C",2,"A,B,I,C",3N9U_1,3N9U_2,1,2,Cleavage and polyadenylation specificity factor subunit 5,Cleavage and polyadenylation specificity factor subunit 7,Homo sapiens (9606),Homo sapiens (9606),230,156,24.9190938511327,heteromeric proteins,1
2D07,2D07_1_2,A,B,2,"A,B",2D07_1,2D07_2,1,2,G/T mismatch-specific thymine DNA glycosylase,Ubiquitin-like protein SMT3B,Homo sapiens (9606),Homo sapiens (9606),230,93,19.1881918819188,heteromeric proteins,1
1WYW,1WYW_1_2,A,B,2,"A,B",1WYW_1,1WYW_2,1,2,G/T mismatch-specific thymine DNA glycosylase,Ubiquitin-like protein SMT3C,Homo sapiens (9606),Homo sapiens (9606),230,97,19.3430656934307,heteromeric proteins,1
1IS7,1IS7_1_2,"H,C,J,D,F,I,B,E,A,G","M,R,S,K,O,L,Q,P,N,T",2,"H,C,J,D,F,I,B,E,A,G,M,R,S,K,O,L,Q,P,N,T",1IS7_1,1IS7_2,1,2,GTP Cyclohydrolase I,GTP Cyclohydrolase I Feedback Regulatory Protein,Rattus norvegicus (10116),Rattus norvegicus (10116),230,84,17.6029962546816,heteromeric proteins,1
8A4A,8A4A_2_1,B,A,1,"B,A",8A4A_2,8A4A_1,2,1,Ras-related protein Rab-3C,Rab15 effector protein,Bos taurus (9913),Homo sapiens (9606),229,238,21.6145833333333,heteromeric proteins,2
7X3N,7X3N_2_1,"B,D","A,C",1,"B,D,A,C",7X3N_2,7X3N_1,2,1,15-2b-H,15-2b-L,Homo sapiens (9606),Homo sapiens (9606),229,214,27.6657060518732,heteromeric proteins,2
6YGJ,6YGJ_1_3,A,F,3,"A,F",6YGJ_1,6YGJ_3,1,3,14-3-3 protein beta/alpha,14-3-3 protein beta/alpha,Homo sapiens (9606),Homo sapiens (9606),229,231,99.1341991341991,homomeric proteins,1
6XZ6,6XZ6_1_2,"A,C","B,D",2,"A,C,B,D",6XZ6_1,6XZ6_2,1,2,GARP domain-containing protein,Complement factor H,Trypanosoma brucei brucei TREU927 (185431),Bos taurus (9913),229,61,13.7254901960784,heteromeric proteins,1
6D7G,6D7G_2_3,D,E,3,"D,E",6D7G_2,6D7G_3,2,3,TRA@ protein,"T-CELL RECEPTOR GAMMA VARIABLE 8,T-CELL RECEPTOR GAMMA-2 CHAIN C REGION",Homo sapiens (9606),Homo sapiens (9606),229,258,24.8717948717949,heteromeric proteins,2
5Z08,5Z08_1_3,"A,B",D,3,"A,B,D",5Z08_1,5Z08_3,1,3,Cenp-I,Cenp-H,Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) (759272),Thielavia terrestris (strain ATCC 38088 / NRRL 8126) (578455),229,45,12.2950819672131,heteromeric proteins,1
